,lat,lon,alt
2625,-79.394592,36.789899,0
2626,-77.308156,35.581798,0
2627,-77.371787,35.606046,0
2628,-81.608115,41.012411,0
2629,-77.395164,35.608484,0
2630,-81.575886,41.552813,0
2631,-81.565056,40.28574,0
2632,-81.597216,41.399799,0
2633,-81.587852,41.525505,0
2634,-77.396187,35.592264,0
2635,-81.608131,41.41906,0
2636,-81.604733,41.480986,0
2637,-81.629179,41.221127,0
2638,-77.35134,35.567169,0
2639,-81.639717,41.026302,0
2640,-81.638749,41.136425,0
2641,-79.960621,37.246471,0
2642,-81.535218,39.969887,0
2643,-77.387858,35.574844,0
2644,-81.626756,40.508342,0
2645,-81.622652,41.4727,0
2646,-80.834773,38.309935,0
2647,-81.61616,41.538932,0
2648,-80.027505,37.297724,0
2649,-81.640412,41.393983,0
2650,-81.630056,41.503125,0
2651,-81.565575,40.029194,0
2652,-81.653684,41.314579,0
2653,-78.978733,36.405233,0
2654,-80.465485,37.769398,0
2655,-81.646571,41.462616,0
2656,-80.023413,37.264987,0
2657,-81.576517,40.004703,0
2658,-77.404978,35.550909,0
2659,-81.652481,41.516754,0
2660,-81.665398,41.499584,0
2661,-81.527456,39.738516,0
2662,-80.07637,37.290455,0
2663,-80.031757,37.245095,0
2664,-77.604895,35.617307,0
2665,-81.687325,41.362053,0
2666,-81.430787,39.410124,0
2667,-81.447941,39.420972,0
2668,-77.930374,35.753227,0
2669,-81.697932,41.405316,0
2670,-81.702393,41.451012,0
2671,-81.729324,41.048042,0
2672,-81.704819,41.469532,0
2673,-77.89261,35.722054,0
2674,-78.498409,36.038862,0
2675,-81.722771,41.31448,0
2676,-81.712856,41.447257,0
2677,-81.474849,39.425713,0
2678,-79.394716,36.633021,0
2679,-77.952665,35.737805,0
2680,-81.736206,41.379772,0
2681,-81.734882,41.426374,0
2682,-77.937817,35.722095,0
2683,-81.733696,41.482754,0
2684,-78.723219,36.146698,0
2685,-81.764904,40.847311,0
2686,-81.758504,41.351181,0
2687,-79.875262,37.007623,0
2688,-81.758967,41.419002,0
2689,-81.768163,41.385994,0
2690,-81.760977,41.464942,0
2691,-77.435923,35.475181,0
2692,-81.769348,41.482624,0
2693,-81.801145,41.135705,0
2694,-79.42297,36.587622,0
2695,-81.802854,41.23971,0
2696,-80.773445,37.967373,0
2697,-81.793331,41.433301,0
2698,-81.799744,41.403654,0
2699,-81.803207,41.368435,0
2700,-79.420039,36.572037,0
2701,-78.537763,35.9789,0
2702,-81.801926,41.451523,0
2703,-81.513666,39.267939,0
2704,-81.811733,41.48505,0
2705,-78.506091,35.944897,0
2706,-81.827854,41.34264,0
2707,-81.827133,41.372478,0
2708,-81.834641,41.308865,0
2709,-81.840861,41.228346,0
2710,-78.466904,35.916993,0
2711,-78.317216,35.833491,0
2712,-81.553204,39.308599,0
2713,-81.637704,39.548103,0
2714,-81.863568,41.114084,0
2715,-81.863081,41.157545,0
2716,-81.548866,39.283131,0
2717,-78.559624,35.9421,0
2718,-81.527662,39.189197,0
2719,-81.866821,41.372551,0
2720,-81.860199,41.459167,0
2721,-81.360148,38.804502,0
2722,-81.555593,39.248744,0
2723,-81.869367,41.439224,0
2724,-81.581379,39.274388,0
2725,-81.908143,41.030331,0
2726,-81.906037,40.796109,0
2727,-79.350065,36.417308,0
2728,-81.870064,40.274967,0
2729,-81.903938,41.47052,0
2730,-76.830805,35.142986,0
2731,-78.379312,35.792306,0
2732,-81.934937,40.804581,0
2733,-81.917511,40.5345,0
2734,-77.662968,35.440747,0
2735,-78.601398,35.906328,0
2736,-81.924893,41.41548,0
2737,-81.94427,40.847317,0
2738,-78.910301,36.076339,0
2739,-78.5801,35.870226,0
2740,-78.556862,35.855431,0
2741,-81.953911,41.463791,0
2742,-78.904075,36.051428,0
2743,-78.488574,35.798852,0
2744,-81.978008,41.384985,0
2745,-78.621198,35.867493,0
2746,-78.58066,35.844135,0
2747,-81.997038,40.999701,0
2748,-78.646359,35.879929,0
2749,-78.681467,35.900313,0
2750,-78.889662,36.016672,0
2751,-81.896523,39.966354,0
2752,-78.129084,35.5935,0
2753,-78.727485,35.909259,0
2754,-78.926033,36.029709,0
2755,-78.869171,35.993145,0
2756,-78.608148,35.837152,0
2757,-78.611515,35.838777,0
2758,-78.591118,35.820499,0
2759,-78.560127,35.800835,0
2760,-82.018039,41.390815,0
2761,-80.418896,37.232784,0
2762,-78.577288,35.799103,0
2763,-78.952361,36.021584,0
2764,-78.777677,35.912336,0
2765,-78.836847,35.948017,0
2766,-82.020088,41.492542,0
2767,-78.624798,35.819152,0
2768,-79.875481,36.696379,0
2769,-78.782189,35.910457,0
2770,-79.938383,36.747444,0
2771,-81.863936,39.658424,0
2772,-77.086296,35.124368,0
2773,-78.711939,35.863398,0
2774,-78.675723,35.836049,0
2775,-80.360882,37.136124,0
2776,-82.06398,41.286639,0
2777,-78.578263,35.767507,0
2778,-82.059124,41.465961,0
2779,-81.122006,38.033723,0
2780,-77.092053,35.100024,0
2781,-79.874411,36.652561,0
2782,-82.077454,41.36475,0
2783,-80.413913,37.150735,0
2784,-78.694328,35.816087,0
2785,-82.077965,41.425217,0
2786,-78.649157,35.788241,0
2787,-82.020834,40.123716,0
2788,-78.958464,35.970215,0
2789,-78.923954,35.948628,0
2790,-77.582224,35.268363,0
2791,-78.546995,35.72376,0
2792,-78.637982,35.772413,0
2793,-79.104849,36.055716,0
2794,-68.516564,45.361889,0
2795,-81.132575,37.991205,0
2796,-82.011756,39.972624,0
2797,-82.110006,41.367987,0
2798,-82.107713,41.399099,0
2799,-80.887948,37.656944,0
2800,-82.119156,41.246041,0
2801,-78.688022,35.785297,0
2802,-78.769241,35.829769,0
2803,-78.850242,35.877574,0
2804,-78.895298,35.901162,0
2805,-79.73909,36.4924,0
2806,-77.573857,35.238119,0
2807,-82.013223,39.915191,0
2808,-78.470474,35.65036,0
2809,-77.647985,35.261,0
2810,-77.96467,35.397182,0
2811,-78.936518,35.911425,0
2812,-78.740696,35.790036,0
2813,-78.58276,35.692591,0
2814,-77.948386,35.372845,0
2815,-82.048725,39.949988,0
2816,-81.3067,38.181599,0
2817,-78.023268,35.404542,0
2818,-78.649547,35.724763,0
2819,-79.019116,35.940678,0
2820,-82.156161,41.464538,0
2821,-82.165433,41.413408,0
2822,-78.29372,35.521747,0
2823,-78.604464,35.68577,0
2824,-78.76474,35.776461,0
2825,-77.918651,35.341237,0
2826,-78.844908,35.818893,0
2827,-78.743312,35.759106,0
2828,-81.499174,38.457007,0
2829,-78.313995,35.519559,0
2830,-82.184834,41.440908,0
2831,-79.272688,36.073862,0
2832,-80.706935,37.327178,0
2833,-81.764235,38.95329,0
2834,-78.782849,35.762257,0
2835,-79.664039,36.352986,0
2836,-78.829803,35.789182,0
2837,-82.216415,41.181545,0
2838,-79.640847,36.326302,0
2839,-78.3585,35.521769,0
2840,-82.216971,41.284558,0
2841,-78.901914,35.81925,0
2842,-81.690184,38.757907,0
2843,-82.210144,41.411896,0
2844,-81.724701,38.820354,0
2845,-79.061166,35.910773,0
2846,-79.309749,36.065999,0
2847,-80.579793,37.142246,0
2848,-78.566201,35.606552,0
2849,-82.233214,40.629331,0
2850,-78.821615,35.744508,0
2851,-67.463048,44.705322,0
2852,-76.936975,34.909065,0
2853,-78.035988,35.329111,0
2854,-78.698542,35.665123,0
2855,-76.906872,34.896694,0
2856,-82.266933,40.858734,0
2857,-78.795713,35.704203,0
2858,-81.133973,37.749472,0
2859,-81.184847,37.808358,0
2860,-68.688236,45.656776,0
2861,-76.89695,34.861043,0
2862,-79.463948,36.108541,0
2863,-79.400107,36.062486,0
2864,-81.193985,37.776772,0
2865,-79.090062,35.847227,0
2866,-78.55507,35.516682,0
2867,-78.42388,35.445823,0
2868,-81.670369,38.476715,0
2869,-79.934129,36.417689,0
2870,-82.06769,39.337199,0
2871,-81.601491,38.327856,0
2872,-79.493278,36.072341,0
2873,-81.614996,38.339872,0
2874,-82.35112,41.424315,0
2875,-79.512773,36.079926,0
2876,-78.831152,35.636222,0
2877,-82.204798,39.721053,0
2878,-76.644611,34.725358,0
2879,-80.690812,37.083421,0
2880,-79.519788,36.067633,0
2881,-78.771722,35.593669,0
2882,-81.243619,37.728156,0
2883,-79.96918,36.396383,0
2884,-82.400077,41.084977,0
2885,-81.669411,38.370112,0
2886,-82.104232,39.313689,0
2887,-78.061784,35.212031,0
2888,-82.134504,39.374914,0
2889,-76.808229,34.738038,0
2890,-76.742563,34.700987,0
2891,-79.608371,36.063459,0
2892,-81.716565,38.358358,0
2893,-82.041782,39.019673,0
2894,-78.741461,35.506514,0
2895,-81.736713,38.358592,0
2896,-80.762756,37.048868,0
2897,-81.716323,38.320815,0
2898,-79.167138,35.744499,0
2899,-82.2287,39.4579,0
2900,-82.474342,40.776447,0
2901,-81.785183,38.426944,0
2902,-81.058614,37.363095,0
2903,-78.542917,35.377822,0
2904,-82.450197,40.401967,0
2905,-79.6599,36.057077,0
2906,-79.753117,36.113302,0
2907,-82.419366,40.05333,0
2908,-82.428273,40.0842,0
2909,-82.512668,40.695458,0
2910,-79.798922,36.131584,0
2911,-81.101509,37.360652,0
2912,-81.836209,38.433652,0
2913,-82.485628,40.384198,0
2914,-82.492595,40.406079,0
2915,-81.897775,38.530497,0
2916,-81.824262,38.387781,0
2917,-82.445746,40.058611,0
2918,-78.379929,35.248228,0
2919,-82.443917,40.031312,0
2920,-77.548871,34.886987,0
2921,-79.774628,36.089103,0
2922,-82.546611,40.718879,0
2923,-82.542652,40.648635,0
2924,-82.551164,40.773361,0
2925,-79.843514,36.120505,0
2926,-79.827809,36.108619,0
2927,-77.068302,34.688784,0
2928,-79.82843,36.08631,0
2929,-79.772326,36.041645,0
2930,-82.589844,40.770039,0
2931,-78.803756,35.418642,0
2932,-82.480794,39.942605,0
2933,-82.48709,39.968865,0
2934,-77.440063,34.799927,0
2935,-77.140743,34.69767,0
2936,-78.626961,35.317272,0
2937,-82.592438,41.406765,0
2938,-77.397753,34.781802,0
2939,-82.603111,41.228325,0
2940,-79.883234,36.109818,0
2941,-77.775163,34.923703,0
2942,-79.905986,36.125586,0
2943,-81.936469,38.453686,0
2944,-79.800289,36.040493,0
2945,-78.595699,35.293122,0
2946,-77.384474,34.768495,0
2947,-82.612541,41.259296,0
2948,-82.136139,38.844597,0
2949,-79.98889,36.172107,0
2950,-79.887878,36.088609,0
2951,-82.62543,41.333034,0
2952,-79.867967,36.069489,0
2953,-77.414671,34.760782,0
2954,-79.791286,36.003054,0
2955,-77.379755,34.743544,0
2956,-82.646446,40.871601,0
2957,-79.849027,36.039729,0
2958,-77.967412,34.959775,0
2959,-82.438884,39.540588,0
2960,-82.673588,41.418461,0
2961,-79.957271,36.078738,0
2962,-82.676186,41.446903,0
2963,-82.017417,38.43876,0
2964,-79.920203,36.039821,0
2965,-78.136299,34.99395,0
2966,-79.896486,36.014415,0
2967,-81.231718,37.266229,0
2968,-80.948734,36.947422,0
2969,-81.822686,38.073996,0
2970,-82.722778,41.043068,0
2971,-82.713044,41.432722,0
2972,-80.775986,36.74394,0
2973,-79.962294,36.036156,0
2974,-80.134897,36.166519,0
2975,-82.711689,40.493087,0
2976,-82.738472,40.787817,0
2977,-81.250031,37.240068,0
2978,-82.573664,39.714487,0
2979,-80.089773,36.111316,0
2980,-80.062676,36.087187,0
2981,-79.145861,35.459005,0
2982,-81.628061,37.69232,0
2983,-79.199032,35.487139,0
2984,-82.757067,41.420973,0
2985,-82.700835,40.147062,0
2986,-82.676283,40.002411,0
2987,-82.61286,39.729349,0
2988,-67.283169,45.184132,0
2989,-78.309863,34.998163,0
2990,-82.541794,42.614983,0
2991,-80.606621,36.504061,0
2992,-80.106554,36.079159,0
2993,-79.978101,35.980671,0
2994,-82.683956,39.951529,0
2995,-82.123223,38.433576,0
2996,-82.492009,39.252484,0
2997,-80.002741,35.989409,0
2998,-79.653131,35.737881,0
2999,-82.802304,40.735817,0
3000,-80.624703,36.505506,0
3001,-80.485327,36.377126,0
3002,-78.351459,34.991079,0
3003,-80.037362,36.005298,0
3004,-80.302272,36.213104,0
3005,-80.613986,36.483899,0
3006,-80.363079,36.262105,0
3007,-82.820885,41.269827,0
3008,-80.277607,36.188911,0
3009,-81.095289,36.957208,0
3010,-82.504341,42.820427,0
3011,-79.216544,35.442013,0
3012,-80.021757,35.979622,0
3013,-82.439163,43.000927,0
3014,-82.453274,42.970722,0
3015,-82.382835,38.888673,0
3016,-80.740417,36.579403,0
3017,-82.483757,42.916534,0
3018,-79.822926,35.822995,0
3019,-80.243505,36.1372,0
3020,-79.983865,35.924725,0
3021,-79.955958,35.903784,0
3022,-82.456772,43.02932,0
3023,-80.282968,36.151659,0
3024,-82.845271,40.548377,0
3025,-80.230067,36.103352,0
3026,-78.967017,35.256165,0
3027,-82.859486,41.524579,0
3028,-82.123764,38.278305,0
3029,-80.035208,35.937926,0
3030,-80.896454,36.679111,0
3031,-80.301333,36.14452,0
3032,-81.569834,37.431664,0
3033,-80.163672,36.027453,0
3034,-82.559166,42.863383,0
3035,-82.534045,39.112245,0
3036,-77.436846,34.55044,0
3037,-82.778923,39.909428,0
3038,-82.791112,39.937757,0
3039,-82.823769,40.094208,0
3040,-79.046332,35.261683,0
3041,-82.538322,42.985065,0
3042,-80.282003,36.091816,0
3043,-80.314503,36.117298,0
3044,-82.78044,39.845738,0
3045,-77.976136,34.73963,0
3046,-79.807624,35.733699,0
3047,-78.869834,35.15794,0
3048,-82.818155,39.982741,0
3049,-82.868047,40.248524,0
3050,-80.259598,36.060324,0
3051,-82.918963,41.513932,0
3052,-82.262657,38.421085,0
3053,-79.787532,35.699642,0
3054,-82.827773,39.95436,0
3055,-82.828878,39.854908,0
3056,-82.866626,40.010647,0
3057,-80.072128,35.867387,0
3058,-80.338064,36.073764,0
3059,-78.88007,35.112757,0
3060,-78.970788,35.161082,0
3061,-80.716369,36.394714,0
3062,-79.826419,35.686508,0
3063,-82.896563,40.082845,0
3064,-82.930378,40.266098,0
3065,-82.874078,39.955803,0
3066,-82.986452,40.787962,0
3067,-82.889875,40.018981,0
3068,-82.990681,41.314652,0
3069,-80.267001,35.995116,0
3070,-82.894131,39.999196,0
3071,-82.922825,40.149526,0
3072,-82.878906,39.925161,0
3073,-82.741859,42.678215,0
3074,-81.9977,37.849643,0
3075,-82.881617,39.897739,0
3076,-82.924585,40.10863,0
3077,-81.272958,36.91457,0
3078,-82.919496,40.053817,0
3079,-82.569699,38.900803,0
3080,-82.906292,39.973209,0
3081,-82.62983,39.045324,0
3082,-78.916183,35.095816,0
3083,-82.343896,38.413367,0
3084,-82.947781,40.123767,0
3085,-82.917002,39.946425,0
3086,-81.867005,37.61237,0
3087,-82.930743,40.000039,0
3088,-82.950425,40.100244,0
3089,-78.865366,35.05269,0
3090,-82.741714,42.799702,0
3091,-82.966085,40.14149,0
3092,-82.046464,37.861158,0
3093,-82.961429,40.085934,0
3094,-82.387681,38.438617,0
3095,-80.383349,36.030996,0
3096,-78.940804,35.078578,0
3097,-82.375293,38.407103,0
3098,-79.404268,35.340211,0
3099,-78.817448,35.006179,0
3100,-82.944629,39.947603,0
3101,-82.963086,40.037166,0
3102,-78.983203,35.088988,0
3103,-80.253216,35.912794,0
3104,-82.988719,40.148077,0
3105,-81.526924,37.129241,0
3106,-82.798042,42.719846,0
3107,-82.974899,40.059864,0
3108,-82.935593,39.868551,0
3109,-82.988414,40.118693,0
3110,-82.852219,42.571785,0
3111,-78.966195,35.070651,0
3112,-82.824738,42.673981,0
3113,-77.562918,34.448864,0
3114,-82.895935,42.466953,0
3115,-82.997093,40.087094,0
3116,-82.870965,42.55574,0
3117,-82.859795,42.594563,0
3118,-82.914486,42.409462,0
3119,-82.420495,38.42376,0
3120,-82.966873,39.914767,0
3121,-82.985715,40.000528,0
3122,-83.01837,40.162271,0
3123,-78.947803,35.043145,0
3124,-82.857246,42.6357,0
3125,-78.927157,35.027916,0
3126,-83.015796,40.108398,0
3127,-82.89711,42.526134,0
3128,-82.989191,39.956879,0
3129,-82.428315,38.407734,0
3130,-82.620216,43.265125,0
3131,-83.086682,40.581598,0
3132,-77.918325,34.559737,0
3133,-82.886795,42.577683,0
3134,-83.008253,40.002656,0
3135,-82.996197,39.941676,0
3136,-83.014642,40.025344,0
3137,-79.016136,35.061282,0
3138,-80.440291,36.005155,0
3139,-82.91198,42.534031,0
3140,-78.915493,35.003821,0
3141,-83.073503,40.329905,0
3142,-83.067983,40.289979,0
3143,-83.117968,41.373499,0
3144,-82.939995,42.449764,0
3145,-82.935982,42.465603,0
3146,-83.024897,40.018992,0
3147,-82.997329,39.888486,0
3148,-82.456555,38.417507,0
3149,-82.968651,42.384029,0
3150,-82.940055,42.493776,0
3151,-82.922852,42.556358,0
3152,-79.006875,35.037222,0
3153,-83.134039,41.355255,0
3154,-83.030578,39.988588,0
3155,-80.254247,35.836471,0
3156,-83.119998,40.562538,0
3157,-83.090714,40.306794,0
3158,-82.987854,42.356712,0
3159,-83.129911,40.596491,0
3160,-83.036758,39.945145,0
3161,-82.978539,42.434734,0
3162,-83.042401,39.956552,0
3163,-82.986466,39.714952,0
3164,-82.951991,39.586668,0
3165,-83.144071,41.507947,0
3166,-82.963806,42.509445,0
3167,-83.070314,40.05483,0
3168,-82.454005,38.336952,0
3169,-83.000519,42.399277,0
3170,-83.091832,40.15516,0
3171,-78.855315,34.929256,0
3172,-78.965279,34.98524,0
3173,-83.051564,39.930398,0
3174,-82.962364,42.553738,0
3175,-83.086823,40.094952,0
3176,-83.089898,40.111609,0
3177,-82.506776,38.419428,0
3178,-82.941587,42.628954,0
3179,-79.056389,35.029109,0
3180,-82.951828,42.601807,0
3181,-80.661624,36.120665,0
3182,-83.091971,40.065438,0
3183,-80.843589,36.274932,0
3184,-82.941711,42.671558,0
3185,-83.056185,39.877661,0
3186,-82.988815,42.52066,0
3187,-83.091415,40.029835,0
3188,-83.005714,42.478355,0
3189,-82.972038,42.613544,0
3190,-83.203557,41.111413,0
3191,-83.046471,42.351326,0
3192,-80.820957,36.239631,0
3193,-83.023926,42.440861,0
3194,-80.259145,35.777075,0
3195,-79.012892,34.981415,0
3196,-83.025917,42.463596,0
3197,-83.081927,39.89507,0
3198,-83.123598,40.098692,0
3199,-83.098989,39.972329,0
3200,-83.098026,39.954292,0
3201,-83.061505,42.352063,0
3202,-82.79892,43.131256,0
3203,-83.0755,39.839588,0
3204,-82.990883,42.618202,0
3205,-83.027161,42.496181,0
3206,-83.130091,40.076961,0
3207,-83.130978,40.033034,0
3208,-83.029837,42.531568,0
3209,-77.878239,34.440093,0
3210,-82.950056,39.337735,0
3211,-83.113212,39.935733,0
3212,-83.026291,42.550652,0
3213,-83.055244,42.448296,0
3214,-83.007201,42.62771,0
3215,-83.080879,42.367924,0
3216,-77.707786,34.370996,0
3217,-83.124215,39.952002,0
3218,-83.047218,42.505489,0
3219,-82.56612,38.397296,0
3220,-83.159305,40.103746,0
3221,-83.244344,40.834383,0
3222,-83.030037,42.589684,0
3223,-83.125838,39.919948,0
3224,-83.105934,42.315891,0
3225,-82.975644,39.357397,0
3226,-79.48475,35.204223,0
3227,-79.588302,35.266381,0
3228,-82.975074,39.335387,0
3229,-83.082897,42.445362,0
3230,-83.050056,42.565605,0
3231,-83.120926,42.303288,0
3232,-81.501302,36.843805,0
3233,-79.416175,35.154372,0
3234,-83.15174,39.981705,0
3235,-83.161272,40.026783,0
3236,-83.080254,42.476017,0
3237,-82.627199,38.472071,0
3238,-83.065338,42.53511,0
3239,-83.150742,42.198521,0
3240,-83.13541,42.267941,0
3241,-83.033607,42.643978,0
3242,-82.601424,38.402533,0
3243,-83.129562,42.331451,0
3244,-83.105309,42.461662,0
3245,-83.186554,42.126472,0
3246,-82.658182,38.485597,0
3247,-83.036176,42.713155,0
3248,-67.839902,46.135654,0
3249,-83.139336,42.368423,0
3250,-83.120174,42.44598,0
3251,-79.797726,35.358489,0
3252,-83.089409,42.562344,0
3253,-83.184685,42.187725,0
3254,-82.672361,38.495628,0
3255,-83.172768,42.254272,0
3256,-83.017309,39.333707,0
3257,-83.181763,42.222561,0
3258,-83.088684,42.592594,0
3259,-83.156944,42.345676,0
3260,-83.107643,42.532597,0
3261,-81.746432,37.064203,0
3262,-83.141441,42.417461,0
3263,-80.58426,35.919193,0
3264,-83.134041,42.458549,0
3265,-83.210083,42.140526,0
3266,-83.172371,42.330181,0
3267,-83.120766,42.533108,0
3268,-83.204666,42.198738,0
3269,-83.194778,42.253712,0
3270,-83.188835,42.281277,0
3271,-83.236282,42.094879,0
3272,-83.1884,42.318966,0
3273,-83.204346,42.258072,0
3274,-83.138802,42.519577,0
3275,-82.720626,38.520125,0
3276,-83.148857,42.489456,0
3277,-83.129444,42.563551,0
3278,-83.179489,42.385387,0
3279,-79.23599,34.97779,0
3280,-83.225807,42.212498,0
3281,-83.129791,42.589504,0
3282,-81.811869,37.094383,0
3283,-82.691563,38.435885,0
3284,-83.229309,42.228413,0
3285,-83.148302,42.548823,0
3286,-83.248604,42.139004,0
3287,-82.99316,39.119947,0
3288,-83.198121,42.372248,0
3289,-83.185806,42.431213,0
3290,-83.13377,42.635687,0
3291,-83.200356,42.416332,0
3292,-83.278729,40.109673,0
3293,-83.217283,42.357365,0
3294,-79.899931,35.356589,0
3295,-77.795651,34.295888,0
3296,-83.134125,42.669312,0
3297,-83.245888,42.256657,0
3298,-83.266113,42.166412,0
3299,-83.199951,42.447498,0
3300,-83.260262,42.197144,0
3301,-83.050133,42.929111,0
3302,-83.360733,41.53307,0
3303,-83.184921,42.515656,0
3304,-83.180445,42.532097,0
3305,-82.856914,38.717341,0
3306,-78.608045,34.624535,0
3307,-78.984467,34.809256,0
3308,-82.844969,43.421429,0
3309,-83.260986,39.944786,0
3310,-83.285881,42.10709,0
3311,-83.221764,42.401741,0
3312,-82.272906,37.656102,0
3313,-83.374077,41.455474,0
3314,-83.20163,42.483286,0
3315,-82.704238,38.371836,0
3316,-83.270233,42.232105,0
3317,-83.395102,40.942082,0
3318,-83.171486,42.641788,0
3319,-83.270073,42.279049,0
3320,-77.873464,34.292414,0
3321,-83.299942,42.197037,0
3322,-83.223862,42.511042,0
3323,-83.272377,42.334595,0
3324,-82.827589,38.567736,0
3325,-83.350946,40.236856,0
3326,-83.420582,41.164734,0
3327,-83.255989,42.416267,0
3328,-83.285141,42.297031,0
3329,-77.829209,34.261771,0
3330,-83.275002,42.36927,0
3331,-83.071215,43.016197,0
3332,-83.365288,41.924881,0
3333,-83.259987,42.442883,0
3334,-83.192772,42.68,0
3335,-77.921495,34.288107,0
3336,-83.277437,42.400659,0
3337,-81.680892,36.797614,0
3338,-83.279076,42.469036,0
3339,-83.22242,42.678322,0
3340,-83.404945,41.906784,0
3341,-80.46306,35.662014,0
3342,-83.347023,42.246231,0
3343,-77.830401,34.227141,0
3344,-83.404922,41.942574,0
3345,-83.357057,42.208109,0
3346,-83.331482,42.32489,0
3347,-80.513369,35.693594,0
3348,-82.984368,38.788366,0
3349,-82.964496,38.739691,0
3350,-83.462233,41.522693,0
3351,-83.246414,42.663528,0
3352,-77.891595,34.242858,0
3353,-83.311302,42.438656,0
3354,-83.332458,42.37188,0
3355,-83.30366,42.499131,0
3356,-83.243359,42.707574,0
3357,-79.173732,34.811155,0
3358,-83.335129,42.398914,0
3359,-80.500624,35.6628,0
3360,-83.350334,42.353867,0
3361,-83.279762,42.619251,0
3362,-83.379158,39.951766,0
3363,-83.385193,42.233105,0
3364,-77.885451,34.219148,0
3365,-83.479021,41.636136,0
3366,-83.238731,42.777615,0
3367,-82.104041,37.23538,0
3368,-83.29496,42.605999,0
3369,-83.485817,41.615731,0
3370,-80.266947,35.472229,0
3371,-83.478502,41.716852,0
3372,-83.384442,42.282002,0
3373,-83.375038,42.324188,0
3374,-83.281338,42.676943,0
3375,-81.144892,36.177789,0
3376,-83.387581,42.295963,0
3377,-83.384247,42.339432,0
3378,-80.41523,35.561655,0
3379,-83.356476,42.468674,0
3380,-77.889359,34.197651,0
3381,-77.996516,34.233994,0
3382,-83.375725,42.428192,0
3383,-83.328239,42.612301,0
3384,-83.509191,41.72254,0
3385,-80.193189,35.386526,0
3386,-83.305588,42.701603,0
3387,-83.360718,42.527325,0
3388,-83.524197,41.648567,0
3389,-83.080292,43.31945,0
3390,-79.001081,34.664099,0
3391,-83.418823,42.324303,0
3392,-83.273404,42.837318,0
3393,-80.517449,35.608807,0
3394,-77.934086,34.192003,0
3395,-83.415993,42.361485,0
3396,-83.53253,41.686868,0
3397,-83.435394,42.27914,0
3398,-80.166911,35.348829,0
3399,-83.537227,41.663977,0
3400,-83.335251,42.67062,0
3401,-83.394892,42.469641,0
3402,-83.349243,42.638924,0
3403,-78.024702,34.212001,0
3404,-83.556675,41.631213,0
3405,-83.555418,41.652539,0
3406,-81.196245,36.150671,0
3407,-83.44817,39.887058,0
3408,-79.00993,34.643405,0
3409,-83.567076,41.587281,0
3410,-83.434525,42.410137,0
3411,-83.562519,41.721282,0
3412,-77.893146,34.145296,0
3413,-83.57058,41.665254,0
3414,-83.435364,42.440289,0
3415,-83.485542,42.223904,0
3416,-83.570006,41.692222,0
3417,-80.834881,35.812767,0
3418,-83.462486,42.359341,0
3419,-83.591495,41.544708,0
3420,-83.590926,40.651664,0
3421,-83.610204,41.053195,0
3422,-83.487991,42.272385,0
3423,-83.38324,42.688934,0
3424,-83.482132,42.322559,0
3425,-83.586811,41.706475,0
3426,-83.379807,42.721722,0
3427,-81.487713,36.382196,0
3428,-83.438644,42.534447,0
3429,-83.403183,42.66053,0
3430,-81.856028,36.756621,0
3431,-82.943618,38.340996,0
3432,-80.855753,35.791768,0
3433,-83.434158,42.615669,0
3434,-83.645599,41.173281,0
3435,-83.446953,42.578571,0
3436,-83.426238,39.544978,0
3437,-83.62525,41.614022,0
3438,-83.470921,42.495114,0
3439,-77.900316,34.106366,0
3440,-79.20279,34.684384,0
3441,-83.63428,41.538263,0
3442,-83.622177,41.678694,0
3443,-83.29683,43.051253,0
3444,-83.542725,42.213932,0
3445,-83.651012,41.357881,0
3446,-83.41732,42.718872,0
3447,-83.509514,42.391506,0
3448,-83.381794,39.352212,0
3449,-83.475822,42.537777,0
3450,-83.627293,41.749593,0
3451,-83.66337,41.058269,0
3452,-83.319877,43.045901,0
3453,-83.644272,41.698168,0
3454,-83.656489,41.56862,0
3455,-83.458729,39.523906,0
3456,-83.665326,41.601028,0
3457,-83.663943,41.639658,0
3458,-83.476906,42.65514,0
3459,-83.515938,42.526321,0
3460,-80.938887,35.796088,0
3461,-83.686432,41.581508,0
3462,-82.059521,36.90319,0
3463,-83.001527,43.816869,0
3464,-83.68337,41.675065,0
3465,-83.536789,42.494816,0
3466,-83.599434,42.240902,0
3467,-83.682943,41.716115,0
3468,-83.69836,41.611826,0
3469,-83.44651,42.837761,0
3470,-83.313784,43.20303,0
3471,-82.535382,37.504838,0
3472,-79.469288,34.760559,0
3473,-83.481026,42.755142,0
3474,-79.749238,34.920816,0
3475,-83.618729,42.224957,0
3476,-83.716842,41.522551,0
3477,-83.668023,41.95917,0
3478,-77.893223,34.035361,0
3479,-83.694382,41.79864,0
3480,-81.930315,36.712414,0
3481,-82.528176,37.473133,0
3482,-83.525642,42.649448,0
3483,-83.714879,41.673163,0
3484,-80.611624,35.490519,0
3485,-82.566103,37.517727,0
3486,-80.588946,35.465796,0
3487,-80.853193,35.670652,0
3488,-68.012832,46.687404,0
3489,-78.708418,34.343302,0
3490,-83.677002,42.095345,0
3491,-83.183078,43.600184,0
3492,-81.185246,35.921562,0
3493,-83.665504,42.251545,0
3494,-81.975106,36.701436,0
3495,-83.609935,42.516305,0
3496,-83.680946,42.208542,0
3497,-80.607446,35.439975,0
3498,-83.679314,42.234779,0
